"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
32733,"YSTC","small_airport","Stuart Creek Airport",-29.716699600219727,137.06300354003906,122,"OC","AU","AU-SA","Stuart Creek","no","YSTC",,,,,
27967,"YSTH","small_airport","St Helens Airport",-41.336700439453125,148.28199768066406,48,"OC","AU","AU-TAS",,"no","YSTH","HLS",,,"https://en.wikipedia.org/wiki/St_Helens_Airport",
314925,"YSTI","seaplane_base","Stephens Island Seaplane Base",-9.51,143.55,0,"OC","AU","AU-QLD","Stephens Island","no","YSTI","STF","YSTI",,,"Ugar Island, Hogar Island"
27968,"YSTO","small_airport","Stonehenge Airport",-24.352599,143.297482,166,"OC","AU","AU-QLD","Stonehenge","no","YSTO",,,,,
27969,"YSTR","small_airport","Strathearn Airport",-31.766700744628906,140.33299255371094,,"OC","AU","AU-SA",,"no","YSTR",,,,,
27970,"YSTT","small_airport","Santa Teresa Airport",-24.11829948425293,134.38999938964844,,"OC","AU","AU-NT",,"no","YSTT",,,,,
27147,"YSTW","medium_airport","Tamworth Airport",-31.077898,150.845484,1334,"OC","AU","AU-NSW","Tamworth","yes","YSTW","TMW",,"http://www.tamworth.nsw.gov.au/Council/Council-Enterprises-and-Venues/Tamworth-Regional-Airport/Tamworth-Regional-Airport/defaul","https://en.wikipedia.org/wiki/Tamworth_Airport",
38589,"YSUJ","small_airport","Supplejack Downs Airport",-19.266700744628906,129.9499969482422,,"OC","AU","AU-NT",,"no","YSUJ",,,,,
352698,"YSUM","heliport","Summerhill Road Helipad",-35.267872,138.919914,217,"OC","AU","AU-SA","Strathalbyn","no","YSUM",,,,,
38590,"YSVH","small_airport","Silver Hills Airport",-20.598557,143.077971,,"OC","AU","AU-QLD",,"no","YSVH",,,,,
27971,"YSVN","small_airport","Strathaven Airport",-14.899999618530273,142.9669952392578,,"OC","AU","AU-QLD",,"no","YSVN",,,,,
314919,"YSVP","small_airport","Silver Plains Airport",-13.9754,143.5537,48,"OC","AU","AU-QLD","Silver Plains","no","YSVP","SSP","YSVP",,,
38591,"YSWA","small_airport","Swansea Airport",-42.099425,148.070362,9,"OC","AU","AU-TAS",,"no","YSWA",,,,,
27972,"YSWE","small_airport","Sweers Island Resort Airport",-17.124289,139.603602,23,"OC","AU","AU-QLD","Sweers Island","no","YSWE",,,,,
27148,"YSWG","medium_airport","Wagga Wagga City Airport",-35.163484,147.46832,724,"OC","AU","AU-NSW","Wagga Wagga","yes","YSWG","WGA",,"http://www.wagga.nsw.gov.au/www/html/271-airport.asp","https://en.wikipedia.org/wiki/Wagga_Wagga_Airport","RAAF Base Wagga"
27149,"YSWH","medium_airport","Swan Hill Airport",-35.37580108642578,143.5330047607422,234,"OC","AU","AU-VIC",,"no","YSWH","SWH",,,"https://en.wikipedia.org/wiki/Swan_Hill_Airport",
354336,"YSWI","small_airport","Swan Island Airport",-40.72956,148.116549,26,"OC","AU","AU-TAS","Swan Island","no","YSWI",,,,,
309722,"YSWK","small_airport","South West Rocks Airport",-30.9246,153.0276,7,"OC","AU","AU-NSW","South West Rocks","no","YSWK",,"YSWK",,,"SWRK"
27150,"YSWL","medium_airport","Stawell Airport",-37.07170104980469,142.74099731445312,807,"OC","AU","AU-VIC",,"no","YSWL","SWC",,,"https://en.wikipedia.org/wiki/Stawell_Airport",
38592,"YSYN","small_airport","Strathalbyn Airport",-35.317766,139.000023,,"OC","AU","AU-SA","Strathalbyn","no","YSYN",,,,,
27973,"YTAA","small_airport","Tara Airport",-27.163054,150.476423,360,"OC","AU","AU-QLD",,"no","YTAA","XTR",,,,
38593,"YTAB","small_airport","Tableland Homestead Airport",-17.2833003998,126.900001526,,"OC","AU","AU-WA",,"no","YTAB","TBL",,,,
38594,"YTAD","small_airport","Tandou Lake Airport",-32.665885,142.066773,,"OC","AU","AU-NSW",,"no","YTAD",,,,,
27974,"YTAM","small_airport","Taroom Airport",-25.801700592041016,149.89999389648438,240,"OC","AU","AU-QLD",,"no","YTAM","XTO",,,,
38595,"YTAN","small_airport","Tanami Downs Airport",-20.573654174804688,129.74012756347656,,"OC","AU","AU-NT",,"no","YTAN",,,,,
32421,"YTAR","small_airport","Tarcoola Airport",-30.702871,134.58282,400,"OC","AU","AU-SA","Tarcoola","no","YTAR","TAQ",,,"https://en.wikipedia.org/wiki/Tarcoola_Airport",
27975,"YTBB","small_airport","Tumby Bay Airport",-34.361698150634766,136.09500122070312,11,"OC","AU","AU-SA",,"no","YTBB",,,,,
298312,"YTBF","small_airport","Pattaya Airpark",12.8325,100.949444,100,"AS","TH","TH-20","Pattaya (Bang Lamung)","no","VTBF",,,,"https://en.wikipedia.org/wiki/Pattaya_Airpark",
27977,"YTBG","small_airport","Talbingo Airport",-35.582902,148.292116,,"OC","AU","AU-NSW",,"no","YTBG",,,,,
27978,"YTBR","small_airport","Timber Creek Airport",-15.619999885559082,130.44500732421875,16,"OC","AU","AU-NT",,"no","YTBR","TBK",,,,
27979,"YTCF","small_airport","Tracies Field",-22.316699981689453,122.06700134277344,,"OC","AU","AU-WA",,"no","YTCF",,,,,
27980,"YTCK","small_airport","Torrens Creek Airport",-20.783300399780273,145,,"OC","AU","AU-QLD",,"no","YTCK",,,,,
38597,"YTCY","small_airport","Tarcoonyinna Airport",-26.757104,133.358574,,"OC","AU","AU-SA","De Rose Hill","no","YTCY",,,,,
38598,"YTDL","small_airport","Tidal River Airport",-39.03419876098633,146.32699584960938,,"OC","AU","AU-VIC",,"no","YTDL",,,,,
38599,"YTDM","small_airport","Todmorden Airport",-27.12420082092285,134.77000427246094,,"OC","AU","AU-SA",,"no","YTDM",,,,,
27981,"YTDN","small_airport","Tooradin Airport",-38.215856,145.4232,3,"OC","AU","AU-VIC",,"no","YTDN",,,,,
27982,"YTDR","small_airport","Theodore Airport",-24.986796,150.093076,171,"OC","AU","AU-QLD",,"no","YTDR","TDR",,,,
38600,"YTEC","small_airport","Tenneco Station Three Airport",-30.336700439453125,139.6649932861328,,"OC","AU","AU-SA",,"no","YTEC",,,,,
27151,"YTEE","small_airport","Trepell Airport",-21.834999084473,140.88800048828,891,"OC","AU","AU-QLD","Trepell","no","YTEE","TQP",,,"https://en.wikipedia.org/wiki/Trepell_Airport",
27152,"YTEF","medium_airport","Telfer Airport",-21.71500015258789,122.22899627685547,970,"OC","AU","AU-WA",,"no","YTEF","TEF",,,,
315731,"YTEK","heliport","Sikorsky Helitech Heliport",-27.433,153.115,20,"OC","AU","AU-QLD","Pinkenba - Brisbane","no","YTEK",,"YTEK",,,
27153,"YTEM","medium_airport","Temora Airport",-34.421398,147.511993,921,"OC","AU","AU-NSW","Temora","no","YTEM","TEM",,"https://www.temora.nsw.gov.au/Council-Facilities/Airpark-and-Aerodrome","https://en.wikipedia.org/wiki/Temora_Airport",
38601,"YTEN","small_airport","Tenneco Station Five Airport",-31.975000381469727,139.20700073242188,,"OC","AU","AU-SA",,"no","YTEN",,,,,
32734,"YTFA","small_airport","Truro Flat Airpark",-34.3963,139.379817,,"OC","AU","AU-SA","Truro Flat","no","YTFA",,,,,
27983,"YTFD","small_airport","Tenterfield Airport",-28.99155,151.930103,2617,"OC","AU","AU-NSW","Tenterfield","no","YTFD",,,,,
38602,"YTGA","small_airport","Tangalooma Airport",-27.137693,153.364141,,"OC","AU","AU-QLD",,"no","YTGA","TAN",,,,"Cowan Cowan"
27984,"YTGG","small_airport","Taggerty Airport",-37.35049819946289,145.6999969482422,,"OC","AU","AU-VIC",,"no","YTGG",,,,,
27985,"YTGI","small_airport","Trangie Airport",-31.97641,148.003929,,"OC","AU","AU-NSW",,"no","YTGI",,,,,
27154,"YTGM","medium_airport","Thargomindah Airport",-27.986368,143.812065,433,"OC","AU","AU-QLD","Thargomindah","yes","YTGM","XTG",,,"https://en.wikipedia.org/wiki/Thargomindah_Airport",
38603,"YTGT","small_airport","The Granites Airport",-20.5483,130.347,,"OC","AU","AU-NT","The Granites Gold Mine","no","YTGT","GTS",,,"https://en.wikipedia.org/wiki/The_Granites_Airport",
27986,"YTGV","small_airport","The Grove Airport",-34.68600082397461,148.10400390625,,"OC","AU","AU-NSW",,"no","YTGV",,,,,
38604,"YTHD","small_airport","Theda Station Airport",-14.790567,126.498041,700,"OC","AU","AU-WA","Drysdale River","no","YTHD","TDN",,,,
32735,"YTHI","small_airport","Thistle Island Airport",-35.02470016479492,136.17999267578125,120,"OC","AU","AU-SA","Thistle Island","no","YTHI",,,,,
525052,"YTHN","small_airport","Thunderbox Airport",-28.153333,120.94,1706,"OC","AU","AU-WA","Leinster","no","YTHN",,,,,
38605,"YTHR","small_airport","Three Rivers Homestead Airport",-25.138328,119.105061,,"OC","AU","AU-WA",,"no","YTHR",,,,,
27987,"YTHS","small_airport","Three Springs Airport",-29.527910929900003,115.858039856,900,"OC","AU","AU-WA",,"no","YTHS",,,,,
38606,"YTHV","small_airport","Thevenard Island Airport",-21.459321,115.014256,,"OC","AU","AU-WA",,"no","YTHV",,,,,
27988,"YTHY","small_airport","Thylungra Airport",-26.093047,143.45136,165,"OC","AU","AU-QLD",,"no","YTHY","TYG",,,,
27155,"YTIB","medium_airport","Tibooburra Airport",-29.451099,142.057999,584,"OC","AU","AU-NSW",,"no","YTIB","TYB",,,"https://en.wikipedia.org/wiki/Tibooburra_Airport",
27989,"YTII","small_airport","Trinidad Airport",-25.600000381469727,143.91700744628906,,"OC","AU","AU-QLD",,"no","YTII",,,,,
27990,"YTIN","small_airport","Tintinara Airport",-35.870445,140.07283,,"OC","AU","AU-SA",,"no","YTIN",,,,,
27991,"YTIT","small_airport","Ti Tree Airport",-22.13170051574707,133.4199981689453,,"OC","AU","AU-NT",,"no","YTIT",,,,,
27992,"YTJI","small_airport","Tjirrkarli Airport",-26.006201,125.462494,,"OC","AU","AU-WA","Gibson Desert South","no","YTJI",,,,,
38607,"YTJU","small_airport","Tjuntjuntjarra Airport",-29.344938,127.107348,740,"OC","AU","AU-WA",,"no","YTJU",,,,,
27994,"YTKS","small_airport","Toorak Research Station Airport",-21.04170036315918,141.78700256347656,128,"OC","AU","AU-QLD",,"no","YTKS",,,,,
32457,"YTKY","small_airport","Turkey Creek Airport",-17.0408000946,128.205993652,,"OC","AU","AU-WA","Turkey Creek","no","YTKY","TKY",,,,
30471,"YTLG","small_airport","Taralga Grathawa Airport",-34.28919982910156,149.78199768066406,3031,"OC","AU","AU-NSW",,"no","YTLG",,,,,
27995,"YTLL","small_airport","Tullamore Airport",-32.610622,147.598239,,"OC","AU","AU-NSW",,"no","YTLL",,,,,
32736,"YTLP","small_airport","Tilpa Airport",-30.925497,144.419403,,"OC","AU","AU-NSW","Tilpa","no","YTLP",,,,,
38609,"YTLT","small_airport","Tarlton Downs Airport",-22.63330078125,136.8000030517578,,"OC","AU","AU-NT",,"no","YTLT",,,,,
27996,"YTMB","small_airport","Tambo Airport",-24.838854,146.293355,457,"OC","AU","AU-QLD",,"no","YTMB",,,,,
38610,"YTML","small_airport","Tamala Airport",-26.645243,113.742144,3,"OC","AU","AU-WA","Shark Bay","no","YTML",,,,,
27997,"YTMN","small_airport","Tanami Airport",-19.91670036315918,129.72500610351562,427,"OC","AU","AU-NT",,"no","YTMN",,,,,
27156,"YTMO","small_airport","The Monument Airport",-21.811100006104,139.92399597168,949,"OC","AU","AU-QLD","Phosphate Hill","no","YTMO","PHQ",,,"https://en.wikipedia.org/wiki/The_Monument_Airport","Phosphate Hill Airport"
38611,"YTMS","small_airport","Tambar Springs Airport",-31.313893,149.839439,,"OC","AU","AU-NSW",,"no","YTMS",,,,,
27157,"YTMU","medium_airport","Tumut Airport",-35.26832,148.240526,878,"OC","AU","AU-NSW",,"no","YTMU","TUM",,"http://www.tumutaeroclub.org.au/content/information.html","https://en.wikipedia.org/wiki/Tumut_Airport",
32491,"YTMY","small_airport","Tobermorey Airport",-22.255800247192383,137.9530029296875,,"OC","AU","AU-NT","Tobermorey","no","YTMY","TYP",,,,
30467,"YTNB","small_airport","Tanbar Airport",-25.847799301147,141.92799377441,344,"OC","AU","AU-QLD","Tanbar Station","no","YTNB","TXR",,,,
38613,"YTNE","small_airport","Tenneco Station One Airport",-28.735452,140.039978,,"OC","AU","AU-SA",,"no","YTNE",,,,,
27158,"YTNG","medium_airport","Thangool Airport",-24.494863,150.577967,644,"OC","AU","AU-QLD","Biloela","yes","YTNG","THG",,,"https://en.wikipedia.org/wiki/Thangool_Airport",
27159,"YTNK","medium_airport","Tennant Creek Airport",-19.6343994140625,134.18299865722656,1236,"OC","AU","AU-NT","Tennant Creek","yes","YTNK","TCA",,"http://www.tennantcreekairport.com.au/","https://en.wikipedia.org/wiki/Tennant_Creek_Airport",
38614,"YTNN","small_airport","Tenneco Station Four Airport",-31.183300018310547,139.38299560546875,,"OC","AU","AU-SA",,"no","YTNN",,,,,
27998,"YTNR","small_airport","Tanumbirini Airport",-16.450000762939453,134.64999389648438,,"OC","AU","AU-NT",,"no","YTNR",,,,,
27999,"YTNS","small_airport","Toliness Airport",-25.32145118713379,146.06881713867188,,"OC","AU","AU-QLD",,"no","YTNS",,,,,
38615,"YTOA","small_airport","Toolachie Airport",-28.408300399780273,140.80999755859375,,"OC","AU","AU-SA",,"no","YTOA",,,,,
28000,"YTOB","small_airport","Toomba Airport",-19.933300018310547,145.58299255371094,,"OC","AU","AU-QLD",,"no","YTOB",,,,,
27160,"YTOC","small_airport","Tocumwal Airport",-35.81169891357422,145.60800170898438,372,"OC","AU","AU-NSW",,"no","YTOC","TCW",,,"https://en.wikipedia.org/wiki/RAAF_Station_Tocumwal","RAAF Station Tocumwal"
38616,"YTOG","small_airport","Togo Station Airport",-30.08299,149.53684,,"OC","AU","AU-NSW",,"no","YTOG",,,,,
38617,"YTOK","small_airport","Torres Park Homestead Airport",-25.11669921875,147.16700744628906,,"OC","AU","AU-QLD",,"no","YTOK",,,,,
38618,"YTOS","small_airport","Tenneco Station Two Airport",-29.565992,139.941359,,"OC","AU","AU-SA",,"no","YTOS",,,,,
28001,"YTOT","small_airport","Tottenham Airport",-32.256163,147.369264,238,"OC","AU","AU-NSW",,"no","YTOT",,,,,
429787,"YTPA","small_airport","Tipperary Airfield",-13.727088,131.032991,,"OC","AU","AU-NT","Tipperary","no","YTPA",,,,,
30480,"YTPE","small_airport","Tempe Downs Airport",-24.38249969482422,132.42300415039062,1696,"OC","AU","AU-NT",,"no","YTPE",,,,,
517122,"YTPK","small_airport","Turtle Park Airstrip",-21.208409,148.978322,120,"OC","AU","AU-QLD",,"no","YTPK",,,,,
28002,"YTQY","small_airport","Torquay Airport",-38.29999923706055,144.36500549316406,9,"OC","AU","AU-VIC","Torquay","no","YTQY",,,,,
350460,"YTRA","small_airport","Tropicana Airport",-29.185995,124.550366,1104,"OC","AU","AU-WA","Tropicana Gold Mine","no","YTRA",,,,,
28003,"YTRB","small_airport","Torrumbarry Airport",-36.06669998168945,144.5330047607422,,"OC","AU","AU-VIC",,"no","YTRB",,,,,
28004,"YTRC","small_airport","Tarcombe Airport",-24.072341,143.392745,,"OC","AU","AU-QLD","Longreach","no","YTRC",,,,,
27161,"YTRE","medium_airport","Taree Airport",-31.888599,152.514008,38,"OC","AU","AU-NSW","Taree","yes","YTRE","TRO",,,"https://en.wikipedia.org/wiki/Taree_Airport",
38619,"YTRK","small_airport","Turee Creek Airport",-23.61669921875,118.61699676513672,,"OC","AU","AU-WA",,"no","YTRK",,,,,
509518,"YTSI","heliport","Tasman Island Heliport",-43.239498,148.003982,770,"OC","AU","AU-TAS","Cape Pillar","no","YTSI",,,,,
27162,"YTST","small_airport","Truscott-Mungalalu Airport",-14.089699745178,126.3809967041,181,"OC","AU","AU-WA","Anjo Peninsula","no","YTST","TTX",,,"https://en.wikipedia.org/wiki/Mungalalu_Truscott_Airbase",
28005,"YTTE","small_airport","Ti Tree Airport",-13.984239,141.655255,,"OC","AU","AU-QLD","Aurukun","no","YTTE",,,,,
28006,"YTTI","small_airport","Troughton Is Airport",-13.751700401306152,126.14800262451172,8,"OC","AU","AU-WA",,"no","YTTI",,,,,
301274,"YTU","closed","Tasu Water Aerodrome",52.7630555556,-132.04,0,"NA","CA","CA-BC","Tasu","no",,,,,"https://en.wikipedia.org/wiki/Tasu_Water_Aerodrome","YTU, YTU, AP4"
28007,"YTUA","small_airport","Triabunna Airport",-42.51369857788086,147.8979949951172,,"OC","AU","AU-TAS",,"no","YTUA",,,,,
38620,"YTUC","small_airport","Tuckabiana Airport",-27.475000381469727,118.125,,"OC","AU","AU-WA",,"no","YTUC",,,,,
28008,"YTUG","small_airport","Trugananni Airport",-24.466699600219727,149.26699829101562,,"OC","AU","AU-QLD",,"no","YTUG",,,,,
28009,"YTUN","small_airport","Tunbridge Airport",-42.112892,147.364431,745,"OC","AU","AU-TAS",,"no","YTUN",,,"https://www.soaringtasmania.org.au/",,
38621,"YTUY","small_airport","Tully Airport",-17.934582,145.938134,,"OC","AU","AU-QLD",,"no","YTUY",,,,,
38622,"YTVA","small_airport","Talavera Airport",-19.210481,143.663656,,"OC","AU","AU-QLD",,"no","YTVA",,,,,
27163,"YTWB","small_airport","Toowoomba Airport",-27.543365,151.919112,2086,"OC","AU","AU-QLD","Toowoomba","no","YTWB","TWB",,,"https://en.wikipedia.org/wiki/Victoria_River_Downs_Airport",
28010,"YTWE","small_airport","Trelawney Airport",-22.850000381469727,146.7169952392578,,"OC","AU","AU-QLD",,"no","YTWE",,,,,
309332,"YTWH","heliport","The Tweed Hospital Helipad",-28.17769,153.5466,10,"OC","AU","AU-NSW","Tweed Heads","no","YTWH",,"YTWH",,,
28011,"YTWN","small_airport","Tooraweenah Airport",-31.441699981689453,148.89999389648438,421,"OC","AU","AU-NSW",,"no","YTWN",,,,,
28012,"YTYA","small_airport","Tyabb Airport",-38.266826,145.179406,88,"OC","AU","AU-VIC","Tyabb","no","YTYA",,,"http://www.pac.asn.au/",,"Westernport"
28013,"YTYH","small_airport","Tyagarah Airport",-28.5946960394,153.551101685,,"OC","AU","AU-NSW",,"no","YTYH",,,"http://www.byron.nsw.gov.au/tyagarah-airfield",,
28014,"YTYN","small_airport","Tieyon Airport",-26.216699600219727,133.91700744628906,,"OC","AU","AU-SA",,"no","YTYN",,,,,
28015,"YUCH","small_airport","Ucharonidge Airport",-17.672401428222656,134.24090576171875,,"OC","AU","AU-NT","Ucharonidge Station","no","YUCH",,,,,
28016,"YUDA","small_airport","Undara Airport",-18.200000762939453,144.60000610351562,,"OC","AU","AU-QLD",,"no","YUDA","UDA",,,,
28017,"YUDG","small_airport","Urandangi Airport",-21.59000015258789,138.35800170898438,,"OC","AU","AU-QLD",,"no","YUDG",,,,,
28018,"YUDL","small_airport","Undilla Airport",-19.625,138.63299560546875,,"OC","AU","AU-QLD",,"no","YUDL",,,,,
38623,"YUMB","small_airport","Umbeara Airport",-25.746700286865234,133.70199584960938,,"OC","AU","AU-NT",,"no","YUMB",,,,,
38624,"YUMU","small_airport","Umuwa Airport",-26.4867000579834,132.0399932861328,,"OC","AU","AU-SA",,"no","YUMU",,,,,
28019,"YUNY","small_airport","Cluny Airport",-24.516700744628906,139.61700439453125,90,"OC","AU","AU-QLD",,"no","YUNY","CZY",,,,
28020,"YUPG","small_airport","Urapunga Airport",-14.705199,134.562424,,"OC","AU","AU-NT",,"no","YUPG",,,,,
30507,"YUPH","small_airport","Upper Horton Wyl Airport",-30.1065,150.40428,1253,"OC","AU","AU-NSW","Upper Horton","no","YUPH",,,,,
28021,"YUSL","small_airport","Useless Loop Airport",-26.157923,113.394817,62,"OC","AU","AU-WA","Useless Loop","no","YUSL","USL",,,,
506645,"YUTA","heliport","Barracouta Platform Helipad",-38.296874,147.676063,100,"OC","AU","AU-VIC",,"no","YUTA",,,,,
38625,"YUTP","small_airport","Utopia Airport",-22.05500030517578,134.7899932861328,,"OC","AU","AU-NT",,"no","YUTP",,,,,
38626,"YUTS","small_airport","Utopia Station Airport",-22.233299255371094,134.5800018310547,,"OC","AU","AU-NT",,"no","YUTS",,,,,
38627,"YVAF","small_airport","Valley Field Airport",-41.808754,147.296525,,"OC","AU","AU-TAS",,"no","YVAF",,,,,
525035,"YVAL","small_airport","The Vale Airport",-41.43,146.263333,705,"OC","AU","AU-TAS","Sheffield","no","YVAL",,,"https://thevale.com.au/the-vale-airfield/",,
38628,"YVIV","small_airport","Mount Vivian Airport",-30.5801,135.72535,,"OC","AU","AU-SA","Mount Vivian","no","YVIV",,,,,
28022,"YVLG","small_airport","Valley of Lagoons Airport",-18.66670036315918,145.10000610351562,,"OC","AU","AU-QLD",,"no","YVLG",,,,,
38629,"YVNS","small_airport","Vaughan Springs Airport",-22.33329963684082,130.86700439453125,,"OC","AU","AU-NT",,"no","YVNS",,,,,
28023,"YVRD","small_airport","Victoria River Downs Airport",-16.402124,131.004974,89,"OC","AU","AU-NT",,"no","YVRD","VCD",,,,
28024,"YVRS","small_airport","Vanrook Station Airport",-16.963300704956055,141.9499969482422,43,"OC","AU","AU-QLD",,"no","YVRS","VNR",,,,
38630,"YVSH","small_airport","Vashon Head Airport",-11.142987,131.981832,,"OC","AU","AU-NT",,"no","YVSH",,,,,
28025,"YVVA","small_airport","Victoria Valley Airport",-37.5,142.27000427246094,,"OC","AU","AU-VIC",,"no","YVVA",,,,,
38631,"YVVL","small_airport","Violet Vale Airport",-14.733714,143.589334,,"OC","AU","AU-QLD",,"no","YVVL",,,,,
38632,"YWAB","small_airport","Waldburg Homestead Airport",-24.75,117.36699676513672,,"OC","AU","AU-WA",,"no","YWAB",,,,,
32738,"YWAC","small_airport","Wauchope Airport",-20.640614,134.215276,1186,"OC","AU","AU-NT","Wauchope","no","YWAC","WAU",,,,
28026,"YWAG","small_airport","Wanaaring Airport",-29.712125,144.170955,,"OC","AU","AU-NSW",,"no","YWAG",,,,,
32657,"YWAL","small_airport","Wallal Airport",-19.7735996246,120.649002075,,"OC","AU","AU-WA","Wallal","no","YWAL","WLA",,,,
28028,"YWAN","closed","Wallan Airport",-37.43330001831055,144.98800659179688,290,"OC","AU","AU-VIC",,"no",,,,,,"YWAN, YWAN"
28029,"YWAT","small_airport","Wattle Hills Airport",-12.637238,143.041391,,"OC","AU","AU-QLD",,"no","YWAT",,,,,
28030,"YWAV","small_airport","Wave Hill Airport",-17.393299102783203,131.1179962158203,201,"OC","AU","AU-NT",,"no","YWAV","WAV",,,,
28031,"YWAX","small_airport","Wanarn Airport",-25.29755210876465,127.5564193725586,,"OC","AU","AU-WA","Wanarn","no","YWAX",,,,,
28032,"YWBH","small_airport","Wallabadah Airport",-31.57658,150.934081,,"OC","AU","AU-NSW",,"no","YWBH",,,,,
28033,"YWBI","small_airport","Warrabri Airport",-21,134.39700317382812,383,"OC","AU","AU-NT",,"no","YWBI",,,,,
27164,"YWBL","small_airport","Warrnambool Airport",-38.2952995300293,142.44700622558594,242,"OC","AU","AU-VIC",,"no","YWBL","WMB",,,"https://en.wikipedia.org/wiki/Warrnambool_Airport",
28034,"YWBN","small_airport","Wedderburn Aerodrome",-34.181346,150.808854,850,"OC","AU","AU-NSW","Wedderburn","no","YWBN",,,,"https://en.wikipedia.org/wiki/Wedderburn_Airport",
27165,"YWBR","small_airport","Warburton Airport",-26.125538,126.583158,1500,"OC","AU","AU-WA","Warburton","no","YWBR",,,,"https://en.wikipedia.org/wiki/Warburton_Airport",
28035,"YWBS","small_airport","Warraber Island Airport",-10.20829963684082,142.8249969482422,3,"OC","AU","AU-QLD","Sue Islet","yes","YWBS","SYU",,,"https://en.wikipedia.org/wiki/Warraber_Island_Airport",
27166,"YWCA","small_airport","Wilcannia Airport",-31.522082,143.378358,250,"OC","AU","AU-NSW",,"no","YWCA","WIO",,,,
28036,"YWCH","small_airport","Walcha Airport",-31.009492,151.547442,,"OC","AU","AU-NSW",,"no","YWCH","WLC",,,"https://en.wikipedia.org/wiki/Walcha_Airport",
27167,"YWCK","small_airport","Warwick Airport",-28.14940071105957,151.9429931640625,1500,"OC","AU","AU-QLD",,"no","YWCK","WAZ",,,,
38633,"YWCM","small_airport","Wilson's Camp Airport",-20.10140037536621,129.12600708007812,,"OC","AU","AU-NT",,"no","YWCM",,,,,
38634,"YWDA","small_airport","Windarra Airport",-28.48061,122.244415,,"OC","AU","AU-WA","Laverton","no","YWDA","WND",,,,
38635,"YWDC","closed","Wodgina Airport",-21.141701,118.692001,,"OC","AU","AU-WA",,"no",,,,,,"YWDC"
327562,"YWDG","small_airport","Windarling Airport",-30.032277,119.386489,1502,"OC","AU","AU-WA","Windarling Mine","no","YWDG","WRN",,,"https://en.wikipedia.org/wiki/Windarling_Airport",
27168,"YWDH","medium_airport","Windorah Airport",-25.41309928894043,142.66700744628906,452,"OC","AU","AU-QLD",,"yes","YWDH","WNR",,,"https://en.wikipedia.org/wiki/Windorah_Airport",
38636,"YWDJ","small_airport","Windjana Grove Airport",-17.421387587,124.925107956,,"OC","AU","AU-WA",,"no","YWDJ",,,,,
28037,"YWDL","small_airport","Wondoola Airport",-18.5750007629,140.891998291,58,"OC","AU","AU-QLD","Wondoola","no","YWDL","WON",,,,
29794,"YWDR","closed","Winderadeen ALA",-34.9389,149.410004,2274,"OC","AU","AU-NSW",,"no",,,,,,"YWDR, YWDR"
30568,"YWDS","small_airport","Woodside Airstrip",-34.958588,138.890668,1226,"OC","AU","AU-SA","Woodside","no","YWDS",,,,,
28038,"YWDT","small_airport","Wyandotte Airport",-18.753838,144.840761,,"OC","AU","AU-QLD",,"no","YWDT",,,,,
28039,"YWDV","small_airport","Mount Full Stop Airport",-19.67,144.8852,1918,"OC","AU","AU-QLD","Wando Vale","no","YWDV","MFL",,,,
28040,"YWEC","small_airport","Wellclose Airport",-25.850000381469727,145.10000610351562,,"OC","AU","AU-QLD",,"no","YWEC",,,,,
28041,"YWED","closed","Wedderburn Airport",-36.4305,143.48756,,"OC","AU","AU-VIC",,"no",,,,,,"Nine Mile Airport, YWED"
38637,"YWEE","small_airport","Wooleen Homestead Airport",-27.08169937133789,116.1500015258789,,"OC","AU","AU-WA",,"no","YWEE",,,,,
28042,"YWEL","small_airport","Wellington Airport",-32.462711,148.990896,426,"OC","AU","AU-NSW",,"no","YWEL",,,,,
28043,"YWEO","small_airport","Wertaloona Airport",-30.649999618530273,139.35000610351562,,"OC","AU","AU-SA",,"no","YWEO",,,,,
28044,"YWER","small_airport","Wernadinga Airport",-18.124077,139.956121,,"OC","AU","AU-QLD",,"no","YWER",,,,,
38638,"YWEX","small_airport","Well 33 Airport",-22.36669921875,124.76699829101562,,"OC","AU","AU-WA",,"no","YWEX",,,,,
38639,"YWFD","small_airport","Western Field Airport",-19.283300399780273,125.41699981689453,,"OC","AU","AU-WA",,"no","YWFD",,,,,
507154,"YWGA","small_airport","Port Hedland/Wodgina Airport",-21.036568,118.642936,673,"OC","AU","AU-WA","Wodgina","no","YWGA","GYB",,,,
517123,"YWGI","small_airport","Wedge Island Airstrip",-35.150398,136.461235,5,"OC","AU","AU-SA",,"no","YWGI",,,,,
44626,"YWGM","small_airport","White Gum Air Park",-31.863947,116.936094,1000,"OC","AU","AU-WA","York","no","YWGM",,"YWGM","http://www.ywgm.com.au/",,"Whitegum, WhiteGum Farm, White Gum, White Gum Air Park, Hangar Rental, Hangar Accommodation, White Gum Aviation"
28045,"YWGN","small_airport","Wagin Airport",-33.33330154418945,117.36699676513672,,"OC","AU","AU-WA",,"no","YWGN",,,,,
27169,"YWGT","medium_airport","Wangaratta Airport",-36.41579818725586,146.3070068359375,504,"OC","AU","AU-VIC",,"no","YWGT","WGT",,,"https://en.wikipedia.org/wiki/Wangaratta_Airport",
